"pg_num","url","pros","cons"
23,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P23.htm","Amazon is stoked with bright people, a reasonably fast pace, ever growing and expanding business, and a vibrant startup culture. Over the years, a lot of rough edges have been smoothed, and if you're on the right team (there are many great teams), it is a great career experience. The fact that Amazon obsesses over customers tends to filter out the ego maniac managers and rude people (if they can get hired by Amazon o??Show More","Sometimes, obsessing over customers can be a compulsive behavior that means the company is overlooking the wellbeing of the ""owners"" (Amazon-speak for employees). Lately, though, some public light has been shining on a few cases where employees weren't treated well, and that has resulted in some additional care and attention internally. I don't personally know anyone with a negative story like the ones in the press t??Show More"
23,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P23.htm","Love the summer over there, and the working environment","rains a lot, a little bit cold in the winter"
23,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P23.htm","Health Benefits are great, You cant find better.","Unqualified managers, No people skills."
23,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P23.htm","Great benefits, some nice people, good opportunities to move up","Long hours, some managers leave something to be desired, need a higher starting wage"
22,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P22.htm","There are very skilled people who work at amazon.","Some areas of the company are hard to work for, the Fulfillment Center is one of the worst for IT."
22,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P22.htm","You get to work on very cool things, with a lot of responsibility and ownership, in a fast paced and exciting environment. You are in the center of all things happening in technology today.","Dont expect it to be a 40 hr a week job. Brutal demands, low work-life balance, very exhausting. Dont expect rapid promotion-even if you are a unicorn superstar. You got to pay a LOT of dues first."
22,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P22.htm","Best reason to work for amazon is definitely the benefits and insurance that they provide. It is amazing that I don't have to worry so horribly over dr bills anymore!!!","Everyone comes to know EVERYONE!!!!"
22,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P22.htm","I'm not going to lie, this is a very hard job, but that's what I love about it. I get to go super deep technically, I've worked with folks to invent cutting edge algorithms, we've routinely delivered against wildly audacious goals, and my team is brilliant. I can't imagine learning or growing more rapidly than I have here. I get to wear a lot of hats in this role: people manager, technical leader, business strategist??Show More","You get used to saying ""things area really crazy right now,"" and eventually realize that's just how things operate. Learning to say no and balance your own schedule is critical, because it's rare to have someone else do that for you and there's no shortage of great things to go contribute to."
22,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P22.htm","large complex systems, enterprise java, good salaries, flexible work hours","very agile, short sprints, very small chunks of work at one time, very complex and poorly documented development environment."
22,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P22.htm","Room to move up, 3 day weekend.","Cutthroat management tactics, hiring management from outside prior to posting positions internally."
21,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P21.htm","The no hassle benefits are great. They have plenty of shifts for everyone's preferences. It's fast paced and has a very friendly atmosphere.","Not the best paying for industry standards. Mangers are always replaceable (and frequently are). Even if you do an awesome job, you're hamstringed by coworkers who don't care."
21,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P21.htm","They often hire from within and there seem to be a lot of opportunities to move up. They also have fantastic benefits","Unfortunately, they have the power to change your department without say. They also choose what hours you work without your say. If you don't want to work the night shift, oh well."
21,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P21.htm","Great benefits, good coworkers, awesome company.","Awesome job with lots of advancement."
21,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P21.htm","Laid back west coast culture","None company stock is down"
21,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P21.htm","Plenty of room for advancement at Amazon. They do like to promote from within.","A lot of long hours year round for HR. Operations has it's peak season during the holidays, but HR's peak season is year round"
21,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P21.htm","you get paid well, meet well people, and get to work as hard as you please ( for all the workaholics).","by flexible i mean that you will have to adjust your like to your job, so you will have to be flexible. there schedules are set in stone as well as the over time."
21,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P21.htm","Good pay master","Always in rush"
21,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P21.htm","It was okay. Easy work","Can get tiresome. Not enough people to do all the work"
21,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P21.htm","Good pay, Benefits, and hours.","Long shifts, must meet rate, breaks and lunches too short."
21,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P21.htm","Creativity encouraged due to lack of standard process.","Mandatory seven day work schedule. Expect managers to be connected to their phone and internet. HR tolerates this behavior and has no backbone to prevent seven day work schedules as accepted norm."
20,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P20.htm","A good place to learn cloud computing and distributed systems.","Terrible work-life-balance. No one likes on call."
20,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P20.htm","Decent high velocity place to work, not the most employee friendly company though.","Much of the work at Amazon now is dedicated to management and bug fixing. Keep this in mind while considering an amazon position. Amazon HR tried to move me to seattle after I signed my offer for a particular team."
20,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P20.htm","Employees get a lot of autonomy to try new ideas/projects/etc. If you have a good manager and are working within a good group, it can be a great place to work.","too many recruiters stepping over everyone's toes"
20,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P20.htm","Decent, pick own hours. They do provide uniforms as well as badges and hats and you are allowed to keep any tips you have .","No reimburse for gas or tolls, they can mess up your hours and you need to make sure that they tell you about your tips because sometimes they don't."
20,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P20.htm","Great work schedule, great coworkers,","Mamagement looks down at employees"
20,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P20.htm","It's a great opportunity for learning. You will get right in the thick of things, and will be given opportunity to do well.","Being on a good team is very important. However, it seems moderately easy to switch teams of that option ever comes up."
20,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P20.htm","You learn a lot of new things and it's a fun place to work.","Miscommunication of work schedule and overtime days."
20,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P20.htm","If you find yourself in a tight-knit crew, stay there as long as you can. The biggest ""pros"" will be ones you carve out for yourself over a long period of time.","Management is so fragmented that you'll ask four different people on your team the same question and you'll get four different answers, with no cohesion. Communication is lacking, to say the least. Absolutely no tutorial on how to execute any tasks, even ones brand new to you. Starting salary is arbitrary and there is essentially no way to manage a bump in pay unless you change jobs completely into a different area o??Show More"
20,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P20.htm","Insurance, flexibility for going to college if you've been employed for more than a year. If you can become favored among the management, you will receive the ""good"" jobs in the warehouse.","Zero work life balance. Offers a tuition program but you are paid so lowly that you will never use it as most employees will qualify for a Pell Grant. Top out at $2 more than your starting salary after two years."
19,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P19.htm","Work with great, smart people, in a world leading environment. You will learn a lot and be challenged a lot, and you have a lot of control of your career. Some reviews state you are expected to work hard, often and smart. It is not a direct expectation, but that behavior correlates well with successful Amazonians- who would probably do that anyway.","To some, the pros are cons."
19,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P19.htm","Great culture and people to work with. Had a good time, made great friends. Work is good, sometimes demanding but plenty of flexibility to choose your projects.","Less perks compared to other companies. Quality of engineers went significantly down due to massive hiring and lowering the bar."
19,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P19.htm","it is a great place to work","working for long hours sometimes"
19,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P19.htm","Great people to work with. Great leaders also","metrics to keep up with"
19,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P19.htm","For the most part, you are in control of what you are doing. You don't get micromanaged a lot. At the end of the day you will be able to see if you won or lost based on how you ran the shift and what variables you had to deal with. There is not a lot of bureaucracy or red tape and things move very quickly. The day also goes by very fast. You walk out the door at the end of the day knowing exactly what you accomplishe??Show More","The area manager job is seen by most in the FC as the most difficult job at the entire company. Work/Life balance is extremely challenging. During Peak, there is none. You will work over 60 hours per week at a minimum, sometimes up to 70. For 2 months straight the alarm clock was going off at 330am to make it in to work a 13 to 14 hour day, 5 days per week. It can get very mentally and physically exhausting. I usuall??Show More"
19,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P19.htm","job was seasonal didn't get much opportunity as a permit job,Training as well but the demand was overwhelmed and they talk to you like you're a teenager,Place was clean and safe","After the safely training l saw was a joke l thought l was back in high school,l understand about rules and safely standard but communication should be more involved than this is that and that is this ok now go to work Amazon should to better"
19,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P19.htm","Ownership - I've worked at a number companies ranging from startups to companies bigger than Amazon. The level of ownership is unmatched.","You have to be self-directed. Not everyone can do that, and those who don't struggle. We don't do a good job of helping people like that and they end up leaving."
19,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P19.htm","Autonomy, Customer Focused, Innovative Culture","Work/Life due to extreme customer focus"
19,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P19.htm","Good pay and fun people","Long hours and stupid team leads"
18,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P18.htm","Compared with many of my previous jobs which offered little to know benefits, Amazon offers a great and varied amount. Even within my short time of working with Amazon I am already seeking promotion opportunities.","It's hard work, but still nothing to extreme."
18,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P18.htm","Has a good track record with inventory and shipping abilitys.","Your only as good as the people you have working for you."
18,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P18.htm","paid the same as an area manager","Treated like a glorified babysitter"
18,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P18.htm","Great opportunities to work on far-reaching and impactful projects. Definitely worth working there. Lots to learn. Could be worth the challenge to your work/life balance.","Work/life is/has been a challenge at Amazon. Some groups are better than others. Promotions can be hard to come by if you aren't willing or able to sacrifice some of your personal life in order to get it. Not for the faint at heart."
18,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P18.htm","At Amazon, you have the opportunity to work on problems that impact real customers in really big ways! We're at the forefront of multiple industries (devices, cloud computing, ecommerce, and drones to name a few). Every day, you'll be provided opportunities to make decisions that drive forward what customers care about. You'll also be surrounded by the smartest (and often funnest) people of your career. In 10+ years???Show More","Amazon's a company that has been (an will be) in hyper growth mode. We believe in being flat and decentralized with employees expected to use high judgment (instead of complex policies). There are growing pains for any company/team growing like this. We hold our core values at the nucleus of business (which is great), but there are challenges in growing this quickly."
18,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P18.htm","Pay is very good with the shares and benefits.","No work life balance, no structure or organization. Everyone wants to move up quickly so it creates a hostile work environment. The amount of hours you work isn't worth the money."
18,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P18.htm","Pay, Benefits, Casual Work Space","Back-Stabbing Work Culture, Lack of Respect and Value for Experienced Hires-Subject Experts Mostly Generalists, Rewards ""See What Sticks"" mentality"
18,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P18.htm","They offer good pay and benefits","You have to work long hours"
18,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P18.htm","Everything about the company is great, yes some people disagree with me but a job is a job you must be willing to work hard to make money. A lot of people complain about the long hours, well you knew that when you signed up. I personally didn't see any issue with the company. Pay was great, along with the benefits.","None really, everything was great so no complaints from me."
17,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P17.htm","decent pay, but not much else to say. amazon can offer benefits, but they tend to contract a third party to avoid that for warehouse workers.","terrible working environment in the warehouse. people were miserable and it showed. management frequently neglected the needs of its workers."
17,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P17.htm","solid amount of hours, can make good money, flexible for students/anyone in school","exhausting work, doesn't pay enough for the long hours and quotas we have to meet, same work day in and day out gets very boring"
17,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P17.htm","Pay is great if you overlook the complete lack of work/life balance; opportunity for advancement within the company - good luck promoting out of this building. Sr management will go behind your back to stop you from moving to another building","Complete lack of accountability for some managers - drunk driving charges, inappropriate relationships with subordinates, leaving work to have drinks and then returning to work, sexist remarks in the workplace. The facility where I worked has a Senior Leadership team who have no idea how to lead. They try to motivate through fear, belittlement, and intimidation. They have no concept of how to develop or train."
17,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P17.htm","Great program with lots of visibility and cool projects","A bit of a luck factor in terms of team/ business line and role allocation"
17,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P17.htm","It is comfortable, easy to catch on and very friendly. They know that there is life outside of work and that things happen out of our hands, that may cause us to miss or be late even leave earlier. Great benifits and we're catching on to new ways of making all employes to feel comfortable and rewarded for there hard work.","I don't think everyone realizes how much we really need each other's help from beginning to end. There's to many of the stowers that chill in isles and block isles and overfill bins. Also they don't shut them leave stolls in isles. We are having a lot of trash and items on the floor that people just walk on buy."
17,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P17.htm","Fast Paced, Friendly Management and a Nice Facility with top of the line break and computer room.","Not a lot of hours"
17,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P17.htm","Rapid growth potential, Hands-on leadership experience, clear culture and corporate values","Crazy working hours (mostly during peak), high stress and pressure for daily performance, high turnover of associates and managers"
17,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P17.htm","Benefits, internal transfers, long term growth.","Pay is not top in industry like advertised. Lacking opportunities to move up unless you want managment"
17,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P17.htm","They do have great benefits, health,vision,dental 401 k and stock options, love my schedule.","They pay is very low. You feel like a robot. Tooany people breaks are short due to all the people and the metal detectors and badging through the doors."
17,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P17.htm","Competitive salaries; friendly people, good benefits, great space","Corporate bureaucracy can sometimes be frustrating"
16,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P16.htm","Good training place for an engineer","Bad living place for an engineer"
16,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P16.htm","Working with many different people and products. You get the opportunity to voice your opinions on subjects that matter to you and someone will actually follow up with you. Different shift patterns and different days so it makes it somewhat flexible.","Pay is too little for all the work you have to do. Not enough vacation or paid time off considering you have to work 10 hour shifts so realistically you only will have 8 days off a year when you combine the two together. It's hard to plan out vacations"
16,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P16.htm","Benefits (1st day of employment)","Management sucks"
16,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P16.htm","Amazing work culture and great career path","Bad work life balance if you have a family"
16,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P16.htm","We had personal time, we sometimes received cola cash where we can buy stuff from the store inside of amazon.","Sometimes we are not recognized for our good work."
16,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P16.htm","Great pay and learn a lot.","No work life balance. Hours do not make the pay worth it."
16,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P16.htm","A lot to learn for a college graduate, including but not limited to: coding, design, operation, continuous deployment, all kinds of best practices.","Operational load can be very high for some teams. Competitive environment."
16,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P16.htm","all positive nothing bad to say","none, cant think of negatives"
16,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P16.htm","Smart people and challenging projects","Not enough holidays & vacation days"
16,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P16.htm","The work-from-home program allows so much flexibility! Great management and support teams to help you every time your working.","Do not depend on getting full-time during off-peak season."
15,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P15.htm","It is a some what tight nit community, and they also seem to really care about you. They also care about making sure everyone is safe and comfortable. There was no tolerance for messing around with the machines.","Not much opportunities to rise up in the company. Also the training process was difficult because of all the people they hired at the time. Seems to be run by a lot of young and inexperienced people."
15,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P15.htm","Intelligent coworkers, good company location, and good salaries.","Not a big fan of on-call, and work life balance is not always very good."
15,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P15.htm","Much to learn, much to learn, much to learn. Colleagues and managers are very nice.","To tired, we seldom have life because of the once mechanism but we can learn much things."
15,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P15.htm","good pay","hr needs to get people who actually want to help"
15,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P15.htm","They offer some good benefits and the pay is decent starting out,depending on your area. They provide paid maternity leave as well as continuing education benefits.","The expectations of performance can be brutal. The retention rate is terrible. They expect you to do it one way to achieve quality but your speed will suffer for it. In the end it is all about the speed. Also expect to work 60hrs of over time during peak season. (Nov-Dec)"
14,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P14.htm","You get to learn a lot in Amazon.","None. I am learning everyday,. Nothing to complain about."
14,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P14.htm","Take Warehouse associate ideas","Lack of respect from many Area Managers; won't get back to you when they say they will. What they promise you hardly falls through, etc."
14,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P14.htm","it was a good multinational working environment","can be rigid in change management."
14,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P14.htm","Intellectually challenging and smart people to work with","Sometimes the pace is too fast and demanding"
14,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P14.htm","I was able to move up within 7 months and get into human resources. Getting into human resources has helped me get a better look at what a true career is.","Some associates complain about external hiring. Many associates spend most of their time training others some of which are new management/leadership."
14,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P14.htm","I'm a recruiter for the eCommerce Platform group, and love it here. As a tech recruiter, I'm hiring software engineers and managers, PMs, support engineers and data engineers.","I live on the eastside of Seattle, and driving in can be crazy at times. My commute coming in from Bothell can be as bad as 45 minutes - 1 hour 15 minutes, if I drive in at peak 8-830am times. I have to drive in peak times to drop the kids off, so my manager is flexible on my start time - it can still be tiring though. I'd suggest taking a bus if it matches your schedule. If you can drive in at 7am, commutes are MUCH??Show More"
14,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P14.htm","good compensation and smart people","very competitive and you will see a lot of jerks in management."
14,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P14.htm","it is a good company and comfortable","very busy and no time to stay with family"
13,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P13.htm","Great people, great management, great benefits! Many opportunities for advancement.","Hard work but it has been described as paid exercise."
13,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P13.htm","Great benefits! Healthcare,dental,vision, 401k,monthly peformance/attendance bonuses,. Opportunities for advancement and overtime! Lots of extra perks!","Physically demanding.Daily Rates/goals. Timeoff takes a while to accrue your first year. Long hours on your feet...shifts are ten hours plus.Management/staff have high turnover."
13,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P13.htm","Great communication with co-workers and supervisors","The holidays will bring in some very annoyed customers"
13,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P13.htm","Work is easy, Meeting new people","Lack of communication don't say we'll get off one time then keep the belt rollin past the time and expect people to stay"
13,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P13.htm","Very good pay. There was a lot of physical labor and strict working conditions, but well worth the time.","Long, grueling hours in the summer (especially with no air conditioning), but nothing really to complain about as far as the management or how employees are treated."
13,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P13.htm","The hours and the pay has been worth it.","Downside are lazy people like most jobs and favoritism."
13,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P13.htm","Great Pay","Unorganized"
13,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P13.htm","Good location, work atmosphere, nice colleagues and team! I learned a lot here. Good work and life balance.","You have to consider your career path and progress yourself."
13,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P13.htm","Great company, awesome product and culture!","Not that I can think of"
13,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P13.htm","Great benefits and pay, however you are paid on a monthly basis if you can manage that schedule.","Horrible work life balance, demand and expectation is that you work well into the evenings and you have very little time away. A vacation day has never been a true day off."
12,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P12.htm","I get to choose what hours and days I want to work. Pay is very high for an entry level job and everyone gets along.","I can't think of any cons at the moment, I've been extremely happy working at the amazon fulfillment center."
12,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P12.htm","good pay, works with my school schedule, lots of opportunities to grow within the company","work load can be taxing at times dues to required finishing times in order to make numbers."
12,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P12.htm","I like this job because I'm scheduled to work overnight. I've been in the cs field for a long time and this is cs too but you don't have to talk to anyone. I work on the receiving line so I just scan boxes all night.","I don't like having to work all weekend but it is temporary. You do have to work fast to meet productivity. In my department we are expected to scan 160 pieces per hour and sort 200 pieces per hour. Sometimes it's easy but if you get a lot of heavy things to sort it can be difficult."
12,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P12.htm","Awesome hours and had to cover multiple locations. Nice perks, but could always be better.","Perks could have been better for a largely based sales company."
12,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P12.htm","competitive pay. amazon discount. no micro management","temps in and out. peak season...too many people"
12,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P12.htm","Competitive compensation, work with smart people, bring dogs to work, drink at work (you'll need it)","Thankless, lack of development, no work/life balance"
12,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P12.htm","Good place to work for young people","Long walks to and from your work station"
12,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P12.htm","Great Leaderships Principals, Customer obsession","Slow upward mobility and Leadership"
12,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P12.htm","High IQ employees, always learning, being at the edge of innovation","low EQ employees, lots of hierarchy"
12,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P12.htm","Unrated tasks","task become simple over time"
11,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P11.htm","I liked my bosses and people I worked with. Hourly pay was decent for not needing any experience. It filled a need for a few months and wasn't a big deal when I quit,","I was a seasonal employee which they do to a lot of people so they don't have to pay benefits."
11,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P11.htm","Great place to work!","Role can be confusing at first"
11,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P11.htm","You need to be very self driven. There is very little hand holding here. A lot of respect for innovative thinkers who drive projects.","There is not much respect for good, task oriented workers. If you do as you are told and not much else you will burn out here quickly. You must also know when to drop things on the floor because the amount of work will always be more than your time."
11,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P11.htm","Plenty of perks. Very flexible with scheduling. No one on one interviews.","Not enough hours in the fulfillment centers."
11,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P11.htm","Good Culture. Used to have lot of parties for interns.","I don't think I had any bad experience while working as an intern. Interns were treated as kings.!"
11,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P11.htm","Really smart people, a lot of opportunity for growth, always encouraged to be innovative, think big, and create something new. Competitive salary and benefits with other major tech companies. 100% self motivating work environment. No dress code and 4 legged friends are welcome.","You have to be self motivated. NO ONE will hold your hand and tell you that you're doing a great job. If you need constant affirmations from management, this company isn't for you"
11,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P11.htm","It has good salary. And the environment is good.","Too busy, a lot of projects."
11,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P11.htm","Getting to solve technical problems at scales that do not exist elsewhere. Working with some of the smartest people on the planet","Amazon can be a bruising environment for those that are not used to having their ideas challenged. This criticality is not always a bad thing but this idea of questioning everything often causes more problems than it solves."
11,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P11.htm","nice check, nice PTO . its ok","get treated like a nobody, its all who you know in order to move up, employees dont matter"
11,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P11.htm","Great place to work and to develop.","Nothing to say in here."
10,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P10.htm","The people are intelligent and down to earth, you get a lot of exposure, and are able to make decisions that affect millions of customers","Your work/life balance really depends on what team you're on--some teams work 50-60 hours per week while others work upwards of 80 hours."
10,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P10.htm","Focused on results.","Seems hard to get rid of bad people."
10,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P10.htm","Flexible work hours, wide access to resources, fast moving, intelligent coworkers, casual dress attire, very efficient, not may bureaucratic obstacles","Team vary greatly. Many people are type A, bold and unapologetic, and it is common to see that people are eager to point out others mistakes in order to make themselves look good. A little bit cut-throat. Many employees lack work life balance"
10,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P10.htm","Technology, company structure, scale. SDE teams are encouraged to operate like startups while leveraging the power of a robust and active internal technology stack","Located in Detroit, average lifespan for SDE's is very short. 2 years average"
10,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P10.htm","Challenging environment full of smart people","Work life balance is also challenging, this is part of working in a very fast paced environment."
10,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P10.htm","Nice pay, knowledgeable staff, I had a great manager.","Busy day, difficult to maintain work-life balance."
10,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P10.htm","The money is good and the benefits not bad.","In general it is a discouraging, sad place to work. Micromanagement seems to be the secret leadership principle."
10,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P10.htm","Excellent pay, and health benefits. Depending on your organization, the work culture could be stress free. Peers are technically excellent and the hiring committee makes sure of that.","Pager duty, too much operational work, too much oncall tasks. The annual review process makes for a competitive environment in which you will be pitted against your peers in your own team."
10,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P10.htm","Working with smart people who were always working to improve things. I also enjoyed being part of a winning team.","My family life suffered. Although I had a lot of success, I failed to manage my personal life and what I did each day wasn't scalable long term"
9,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P9.htm","As a Tier 3 in a fulfillment center, it's been a rewarding experience. You have a lot of tools to help you succeed, if you know how to look for it. There are mentor programs, 'leadership' classes, the career choice program, etc. I've always been fortunate in my management!","It's a stressful environment, projects are constantly being assigned, expectation will be raised constantly, etc."
9,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P9.htm","Lots of opportunities to learn and move around. Some really awesome people, the downside of which is, they don't stay at Amazon.","The extremely high turnover makes it really hard to just DO YOUR JOB, let alone do it extraordinarily well. The lack of depth and breadth of knowledge because most people are new means you get a lot of wrong information/wrong answers, and spend an inordinate amount of time just chasing down basic information to do your job. Lots of time wasted spinning your wheels here, since there is little to no ""institutional memo??Show More"
9,"https://www.glassdoor.com/Reviews/Amazon-com-Reviews-E6036_P9.htm","I love working for a company customers love. Every time someone learns I work for Amazon I hear a story about why they love Prime or their Kindle. Many people also have great stories about customer service going above and beyond. This is vastly different from other companies I've worked at where the first priority was profit and cool tech regardless of what customers wanted.","Schedules can be grueling around big releases and winter holidays due to the nature of the retail business."
